Name,Date,Open,High,Low,Close,Volume
UI_030,20130506,99.98,99.98,99.98,99.98,0
UI_030,20130507,100.05,100.05,100.05,100.05,0
UI_030,20130508,100.10,100.10,100.10,100.10,0
UI_030,20130509,99.99,99.99,99.99,99.99,0
UI_030,20130510,100.01,100.01,100.01,100.01,0
UI_030,20130513,100.45,100.45,100.45,100.45,0
UI_030,20130514,101.10,101.10,101.10,101.10,0
UI_030,20130515,101.60,101.60,101.60,101.60,0
UI_030,20130516,101.60,101.60,101.60,101.60,0
UI_030,20130517,101.74,101.74,101.74,101.74,0
UI_030,20130520,101.97,101.97,101.97,101.97,0
UI_030,20130521,102.21,102.21,102.21,102.21,0
UI_030,20130522,101.97,101.97,101.97,101.97,0
UI_030,20130523,101.34,101.34,101.34,101.34,0
UI_030,20130524,102.12,102.12,102.12,102.12,0
UI_030,20130527,103.14,103.14,103.14,103.14,0
UI_030,20130528,104.03,104.03,104.03,104.03,0
UI_030,20130529,103.74,103.74,103.74,103.74,0
UI_030,20130531,104.02,104.02,104.02,104.02,0
UI_030,20130603,104.16,104.16,104.16,104.16,0
UI_030,20130604,103.96,103.96,103.96,103.96,0
UI_030,20130605,104.37,104.37,104.37,104.37,0
UI_030,20130606,104.10,104.10,104.10,104.10,0
UI_030,20130607,103.13,103.13,103.13,103.13,0
UI_030,20130610,103.42,103.42,103.42,103.42,0
UI_030,20130611,103.05,103.05,103.05,103.05,0
UI_030,20130612,102.96,102.96,102.96,102.96,0
UI_030,20130613,103.08,103.08,103.08,103.08,0
UI_030,20130614,103.80,103.80,103.80,103.80,0
UI_030,20130617,103.74,103.74,103.74,103.74,0
UI_030,20130618,103.55,103.55,103.55,103.55,0
UI_030,20130619,103.61,103.61,103.61,103.61,0
UI_030,20130620,101.43,101.43,101.43,101.43,0
UI_030,20130621,99.47,99.47,99.47,99.47,0
UI_030,20130624,98.82,98.82,98.82,98.82,0
UI_030,20130625,98.78,98.78,98.78,98.78,0
UI_030,20130626,99.07,99.07,99.07,99.07,0
UI_030,20130627,99.91,99.91,99.91,99.91,0
UI_030,20130701,99.64,99.64,99.64,99.64,0
UI_030,20130702,99.95,99.95,99.95,99.95,0
UI_030,20130703,99.49,99.49,99.49,99.49,0
UI_030,20130704,99.36,99.36,99.36,99.36,0
UI_030,20130705,99.93,99.93,99.93,99.93,0
UI_030,20130708,99.09,99.09,99.09,99.09,0
UI_030,20130709,98.98,98.98,98.98,98.98,0
UI_030,20130710,99.13,99.13,99.13,99.13,0
UI_030,20130711,99.72,99.72,99.72,99.72,0
UI_030,20130712,100.32,100.32,100.32,100.32,0
UI_030,20130715,100.63,100.63,100.63,100.63,0
UI_030,20130716,101.15,101.15,101.15,101.15,0
UI_030,20130717,101.00,101.00,101.00,101.00,0
